,mid,title,text
2261,3547827	,小行星7486	,小行星7486是一颗围绕太阳公转的小行星。1994年12月6日，小林隆男在大泉町发现了此天体。这颗小行星的绝对星等为328.07057等。	
2262,3547828	,小行星7487	,小行星7487是一颗围绕太阳公转的小行星。1994年12月28日，小林隆男在大泉町发现了此天体。这颗小行星的绝对星等为299.6314377988903等。	
2263,3547829	,小行星7488	,小行星7488是一颗围绕太阳公转的小行星。1995年5月27日，C. W. Hergenrother在卡特林那发现了此天体。这颗小行星的绝对星等为54.42786等。	
2264,3547830	,小行星7489	,小行星7489是一颗围绕太阳公转的小行星。1995年6月26日，C. W. Hergenrother在卡特林那发现了此天体。这颗小行星的绝对星等为143.7440309464624等。	
2265,3547831	,小行星7491	,小行星7491是一颗围绕太阳公转的小行星。1995年9月23日，Osservatorio San Vittore在博洛尼亚发现了此天体。这颗小行星的绝对星等为126.1648566017478等。	
2266,3547832	,小行星7492	,小行星7492是一颗围绕太阳公转的小行星。1995年10月21日，P. Pravec在奥德热幽夫发现了此天体。这颗小行星的绝对星等为189.3929671190762等。	
2267,3547834	,小行星7493	,小行星7493是一颗围绕太阳公转的小行星。1995年10月24日，佳娜·蒂佳在克列特发现了此天体。这颗小行星的绝对星等为176.90005等。	
2268,3547835	,小行星7494	,小行星7494是一颗围绕太阳公转的小行星。1995年10月28日，北京天文台施密特CCD小行星计划在兴隆县发现了此天体。这颗小行星的绝对星等为260.1561655899293等。	
2269,3547836	,小行星7496	,小行星7496是一颗围绕太阳公转的小行星。1995年11月27日，米洛斯·提奇在克列特发现了此天体。这颗小行星的绝对星等为308.0538774743994等。	
2270,3547837	,小行星7497	,小行星7497是一颗围绕太阳公转的小行星。1995年12月17日，北京天文台施密特CCD小行星计划在兴隆县发现了此天体。这颗小行星的绝对星等为353.9758270827978等。	
2271,3547838	,小行星7499	,小行星7499是一颗围绕太阳公转的小行星。1996年7月24日，A. Boattini、A. Di Paola在帝王台发现了此天体。这颗小行星的绝对星等为72.32211等。	
2272,3547839	,小行星7500	,小行星7500是一颗围绕太阳公转的小行星。1996年10月3日，Farra d'Isonzo在法拉迪松佐发现了此天体。这颗小行星的绝对星等为314.8395414541907等。	
2273,3547840	,小行星7502	,小行星7502是一颗围绕太阳公转的小行星。1996年11月15日，清水义定、浦田武在那智胜浦町发现了此天体。这颗小行星的绝对星等为191.3410151735236等。	
2274,3547841	,小行星7503	,小行星7503是一颗围绕太阳公转的小行星。1996年11月7日，上田清二、金田宏在钏路市发现了此天体。这颗小行星的绝对星等为41.41561等。	
2275,3547842	,小行星7504	,小行星7504是一颗围绕太阳公转的小行星。1997年1月2日，小林隆男在大泉町发现了此天体。这颗小行星的绝对星等为81.40349等。	
2276,3547843	,小行星7506	,小行星7506是一颗围绕太阳公转的小行星。1960年9月24日，C. J. 万·豪敦、I. 万·豪敦-格勒内费尔德、T. 赫雷尔斯在帕洛马山发现了此天体。这颗小行星的绝对星等为181.78411等。	
2277,3547844	,小行星7507	,小行星7507是一颗围绕太阳公转的小行星。1960年10月17日，C. J. 万·豪敦、I. 万·豪敦-格勒内费尔德、T. 赫雷尔斯在帕洛马山发现了此天体。这颗小行星的绝对星等为68.61287806757326等。	
2278,3547845	,小行星7508	,小行星7508是一颗围绕太阳公转的小行星。1977年10月16日，C. J. 万·豪敦、I. 万·豪敦-格勒内费尔德、T. 赫雷尔斯在帕洛马山发现了此天体。这颗小行星的绝对星等为139.7182490873202等。	
2279,3547846	,小行星7510	,小行星7510是一颗围绕太阳公转的小行星。1978年10月27日，C. M. Olmstead在帕洛马山发现了此天体。这颗小行星的绝对星等为280.36195等。	
2280,3547847	,小行星7511	,小行星7511是一颗围绕太阳公转的小行星。1981年3月2日，舒尔特·巴斯在赛丁泉山发现了此天体。这颗小行星的绝对星等为261.64423等。	
2281,3547849	,小行星7512	,小行星7512是一颗围绕太阳公转的小行星。1983年2月15日，爱德华·鲍威尔在可可尼诺县发现了此天体。这颗小行星的绝对星等为181.25291等。	
2282,3547850	,22 (歌曲)	,"-{zh-hant:《二十二岁》（""22""）;zh-hans:《22》}-是美国歌手泰勒·斯威夫特的第四张专辑《红》的一首歌曲，这首歌由斯威夫特、马克斯·马丁以及歇尔贝克创作，后两人还负责音乐的制作。这首歌于2013年3月12日作为《红》的第四张单曲发行。歌词描述了二十二岁有趣的生活，获得了音乐评论家的积极评价。在专辑《爱的告白》后斯威夫特选择和不同的音乐人合作制作了《红》这一专辑，她非常希望和马克斯·马丁、约翰·谢尔巴克一同创作。她告诉《告示牌》：“对我来说，二十二岁的这一年是我人生中最爱的一年。我喜欢当自己知道很多后却仍然在学习的各种可能。你一无所知，但你也知道你一无所知。你已足够成熟去开始计划你的人生，但当意识到人生有许多有待回答的问题时又显得不够成熟。这带给我基于犹豫不决和恐惧之下又同时放松的无忧无虑的感觉。二十二岁教会了我许多。”《-{zh-hant:二十二岁;zh-hans:22}-》的音乐录像带于2013年2月其间拍摄，并于2013年3月13日首映。该影片由安东尼·曼德勒执导，他还执导了先前另一首单曲《我知道你是大麻烦》的影片，影片中的许多演员是斯威夫特现实生活中的好友，包括绯闻女孩的女星杰西卡·斯佐尔。不像当前大部分影片使用主流的宽屏格式，这部影片使用的是4:3的格式。! scope=""col"" colspan=""3""| 流媒体	"
2283,3547851	,小行星7513	,小行星7513是一颗围绕太阳公转的小行星。1985年9月5日，在拉西拉天文台发现了此天体。这颗小行星的绝对星等为8.66270等。	
2284,3547852	,小行星7514	,小行星7514是一颗围绕太阳公转的小行星。1986年3月7日，M. Inoue、村松修、浦田武在小渊泽发现了此天体。这颗小行星的绝对星等为173.22608等。	
2285,3547853	,小行星7515	,小行星7515是一颗围绕太阳公转的小行星。1986年3月5日，G. DeSanctis在拉西拉天文台发现了此天体。这颗小行星的绝对星等为68.98307836145212等。	
2286,3547854	,小行星7516	,小行星7516是一颗围绕太阳公转的小行星。1987年6月18日，Osservatorio San Vittore在博洛尼亚发现了此天体。这颗小行星的绝对星等为125.83068等。	
2287,3547855	,小行星7517	,小行星7517是一颗围绕太阳公转的小行星。1989年1月3日，小岛卓雄在千代田发现了此天体。这颗小行星的绝对星等为55.44530611738949等。	
2288,3547856	,小行星7518	,小行星7518是一颗围绕太阳公转的小行星。1989年3月29日，铃木宪蔵、古田俊正在丰田市发现了此天体。这颗小行星的绝对星等为68.06543408964328等。	
2289,3547857	,小行星7519	,小行星7519是一颗围绕太阳公转的小行星。1989年10月31日，B. G. W. Manning在伍斯特郡发现了此天体。这颗小行星的绝对星等为220.26240等。	
2290,3547858	,小行星7520	,小行星7520是一颗围绕太阳公转的小行星。1990年1月21日，T. Hioki、早川修司在奥多摩町发现了此天体。这颗小行星的绝对星等为316.5013017483976等。	
2291,3547859	,小行星7521	,小行星7521是一颗围绕太阳公转的小行星。1990年8月24日，亨利·E·霍尔特在帕洛马山发现了此天体。这颗小行星的绝对星等为9.79437443581158等。	
2292,3547860	,小行星7522	,小行星7522是一颗围绕太阳公转的小行星。1991年1月9日，M. Arai、H. Mori在寄居町发现了此天体。这颗小行星的绝对星等为0.23167等。	
2293,3547861	,小行星7523	,小行星7523是一颗围绕太阳公转的小行星。1991年8月8日，亨利·E·霍尔特在帕洛马山发现了此天体。这颗小行星的绝对星等为148.77209等。	
2294,3547862	,小行星7524	,小行星7524是一颗围绕太阳公转的小行星。1991年9月14日，亨利·E·霍尔特在帕洛马山发现了此天体。这颗小行星的绝对星等为44.8274812060265等。	
2295,3547863	,小行星7525	,小行星7525是一颗围绕太阳公转的小行星。1992年12月18日，A. Natori、浦田武在清水町发现了此天体。这颗小行星的绝对星等为99.62365等。	
2296,3547864	,小行星7526	,小行星7526是一颗围绕太阳公转的小行星。1993年1月2日，浦田武在清水町发现了此天体。这颗小行星的绝对星等为151.027481786407等。	
2297,3547865	,小行星7527	,小行星7527是一颗围绕太阳公转的小行星。1993年1月20日，浦田武在清水町发现了此天体。这颗小行星的绝对星等为23.08753等。	
2298,3547866	,小行星7528	,小行星7528是一颗围绕太阳公转的小行星。1993年3月19日，UESAC在拉西拉天文台发现了此天体。这颗小行星的绝对星等为147.8715687550267等。	
2299,3547867	,小行星7529	,小行星7529是一颗围绕太阳公转的小行星。1994年1月16日，Colleverde di Guidonia在Colleverde发现了此天体。这颗小行星的绝对星等为139.28180等。	
2300,3547868	,小行星7530	,小行星7530是一颗围绕太阳公转的小行星。1994年4月15日，圆馆金、渡边和郎在北见发现了此天体。这颗小行星的绝对星等为192.46538等。	
2301,3547869	,小行星7531	,小行星7531是一颗围绕太阳公转的小行星。1994年9月24日，Stroncone在斯特龙科内发现了此天体。这颗小行星的绝对星等为45.08732等。	
2302,3547870	,小行星7532	,小行星7532是一颗围绕太阳公转的小行星。1995年10月22日，米洛斯·提奇在克列特发现了此天体。这颗小行星的绝对星等为328.29878等。	
2303,3547871	,小行星7533	,小行星7533是一颗围绕太阳公转的小行星。1995年10月25日，清水义定、浦田武在那智胜浦町发现了此天体。这颗小行星的绝对星等为285.6872662276894等。	
2304,3547872	,小行星7535	,小行星7535是一颗围绕太阳公转的小行星。1995年11月16日，上田清二、金田宏在钏路市发现了此天体。这颗小行星的绝对星等为45.26923588335541等。	
2305,3547873	,小行星7537	,小行星7537是一颗围绕太阳公转的小行星。1996年4月17日，艾瑞克·怀特·埃尔斯特在拉西拉天文台发现了此天体。这颗小行星的绝对星等为317.6301899727524等。	
2306,3547874	,小行星7538	,小行星7538是一颗围绕太阳公转的小行星。1996年11月15日，小林隆男在大泉町发现了此天体，以江户时代的望远镜制作者岩桥善兵卫（Zenbei）命名。这颗小行星的绝对星等为198.9505858356436等。	
2307,3547875	,小行星7539	,小行星7539是一颗围绕太阳公转的小行星。1996年12月6日，上田清二、金田宏在钏路市发现了此天体。这颗小行星的绝对星等为295.22279等。	
2308,3547876	,小行星7540	,小行星7540是一颗围绕太阳公转的小行星。1997年1月9日，上田清二、金田宏在钏路市发现了此天体。这颗小行星的绝对星等为302.1179421531651等。	
2309,3547877	,小行星7541	,小行星7541是一颗围绕太阳公转的小行星。1977年10月16日，C. J. 万·豪敦、I. 万·豪敦-格勒内费尔德、T. 赫雷尔斯在帕洛马山发现了此天体。这颗小行星的绝对星等为176.94559等。	
2310,3547878	,小行星7542	,小行星7542是一颗围绕太阳公转的小行星。1953年4月7日，卡尔·威廉·雷睦斯在海德堡发现了此天体。这颗小行星的绝对星等为38.56989等。	
2311,3547879	,小行星7543	,小行星7543是一颗围绕太阳公转的小行星。1973年9月19日，C. J. 万·豪敦、I. 万·豪敦-格勒内费尔德、T. 赫雷尔斯在帕洛马山发现了此天体。这颗小行星的绝对星等为207.8640243326475等。	
