mid,lid,text
6444663	,14708	,又称为卡姆卡姆地层，卡玛卡玛组。	
6444663	,14709	,为位于摩洛哥东南方靠近阿尔及利亚边界处的一个地质组。	
6444663	,14710	,地质年代约为白垩纪晚期。	
6444663	,14711	,许多恐龙的化石在此被发现，另外也包括鱼类。	
6444663	,14712	,乌龟，鳄鱼和翼龙类的化石。	
6444666	,14713	,“南京”号导弹驱逐舰（舷号155）简称“南京”舰。	
6444666	,14714	,是052D型导弹驱逐舰八号舰。	
6444666	,14715	,现服役于中国人民解放军海军东部战区海军驱逐舰第六支队。	
6444666	,14716	,该舰可单独或协同海军其他兵力攻击水面舰艇，潜艇。	
6444666	,14717	,具有较强的区域防空和对海作战能力。	
6444666	,14718	,江苏省省会南京市于2014年4月向海军总部递送命名请示后。	
6444666	,14719	,南京舰命名。	
6444666	,14720	,该舰由中船工业江南造船开工建造。	
6444666	,14721	,于2015年12月28日下水，2018年4月2日入列。	
6444666	,14722	,服役于东部战区海军驱逐舰第六支队。	
6444674	,14723	,虞丹（1925年6月1日-2014年12月27日）。	
6444674	,14724	,原名钱廷玉。	
6444674	,14725	,江苏常熟人。	
6444674	,14726	,父亲为钱庄老板，1944年在苏州就读大学数学系。	
6444674	,14727	,1945年4月到苏北加入新四军。	
6444674	,14728	,1946年加入中国共产党。	
6444674	,14729	,先在新四军文化工作团工作。	
6444674	,14730	,1945年底随部队从山东渡海到东北。	
6444674	,14731	,1947年进入东北民主联军《战士报》，任记者。	
6444674	,14732	,因报导基层部队诉苦运动并在部队引起强烈反响。	
6444674	,14733	,在国共军事力量在东北僵持阶段。	
6444674	,14734	,中共军队的诉苦运动极大激发了部队的战斗力。	
6444674	,14735	,虞丹也因此受到民主联军政治部表扬，1948年。	
6444674	,14736	,新华社成立东北野战军总分社，虞丹成为该社记者。	
6444674	,14737	,当时总分社记者有刘伯羽。	
6444674	,14738	,华山，白刃。	
6444674	,14739	,王晓旭。	
6444674	,14740	,虞丹等8人。	
6444674	,14741	,虞丹为唯一女性，1949年东北野战军入关。	
6444674	,14742	,与华北野战军共同进行了平津战役，解放军攻克了天津。	
6444674	,14743	,兵临北平城下。	
6444674	,14744	,国民党北平最高长官傅作义与共产党签订了和平条约。	
6444674	,14745	,使北平免于战火。	
6444674	,14746	,虞丹先于解放军大部队进城前进入北平进行报导。	
6444674	,14747	,在第四野战军到达武汉时，虞丹重回四野机关报《战士报》。	
6444674	,14748	,并任编辑组组长，1955年军队在授衔前整编。	
6444674	,14749	,绝大多数女军人转业，虞丹也转业调入广州日报。	
6444674	,14750	,同年，随丈夫周洁夫调往北京。	
6444674	,14751	,在人民文学出版社工作。	
6444674	,14752	,1959年。	
6444674	,14753	,协助国家卫生部副部长。	
6444674	,14754	,总后卫生部副部长。	
6444674	,14755	,中央领导人毛泽东等人的保健医生傅连暲出版了《在毛主席教导下。	
6444674	,14756	,》。	
6444674	,14757	,1964年底调回广州，先后担任羊城晚报副刊花地主编。	
6444674	,14758	,广州日报副刊主编，南方日报党委常委。	
6444674	,14759	,总编室主任，文艺部主编，广东省新闻工作者协会秘书长。	
6444674	,14760	,虞丹创作过大量散文。	
6444674	,14761	,杂文。	
6444674	,14762	,出版长篇小说《姊妹双双泪》，曾是广东省作家协会常务理事。	
6444677	,14763	,《KEY to L》是中国创作音乐人KEY.L（刘聪）的首。	
6444677	,14764	,张录音室专辑，于2019年1月11日正式发行 。	
6444677	,14765	,《KEY to L》是KEY.L（刘聪）的一张叙事rap专。	
6444677	,14766	,辑，在这张专辑中，他化身storyteller。	
6444677	,14767	,讲述了一系列不同的故事，叙事手法细腻，层次丰富。	
6444677	,14768	,具有很高的思想性和艺术性，这张专辑取材自现实生活。	
6444677	,14769	,《离家出走》。	
6444677	,14770	,《黑色的梦》和《两个世界》构成了一个独立的黑色三部曲。	
6444677	,14771	,《未婚妈妈》和《二手摩托》则改编自朋友的故事。	
6444677	,14772	,整张专辑的基调阴郁，旨在从黑暗中寻找光明。	
6444677	,14773	,在现实世界中创建乌托邦。	
6444677	,14774	,<br><br>专辑名《KEY to L》。	
6444677	,14775	,意为一把钥匙，通往LOVE，也通往LIFE。	
6444677	,14776	,这张专辑鼓励在希望与绝望中挣扎的年轻人。	
6444677	,14777	,最终朝着所追求的光明奔走。	
6444690	,14778	,聚贤街道。	
6444690	,14779	,是中华人民共和国浙江省宁波市鄞州区下辖的一个乡镇级行政单位。	
6444690	,14780	,2019年自梅墟街道分立，聚贤街道下辖以下地区：翔云社区。	
6444690	,14781	,聚贤社区。	
6444690	,14782	,广贤社区，菁华社区。	
6444718	,14783	,科磊 （KLA Corporation。	
6444718	,14784	,原称KLA-Tencor Corporation）是一家美。	
6444718	,14785	,国公司，提供半导体制造相关的制程控管，良率管理服务。	
6444718	,14786	,该公司是1997年由KLA和Tencor两家公司合并形成的。	
6444718	,14787	,前者成立于1975年，后者成立于1977年。	
6444718	,14788	,合并后称为KLA-Tencor。	
6444718	,14789	,2019年1月10日宣布改名为KLA。	
6444718	,14790	,改名将在2019年7月正式生效。	
6444736	,14791	,阿威罗大学是葡萄牙阿威罗的一所公立大学。	
6444736	,14792	,该大学创立于1973年，主校区位于阿威罗。	
6444736	,14793	,但在阿格达和奥利韦拉迪阿泽梅什有分校区，按世界大学网路排名。	
6444736	,14794	,该大学在2019年位列国内第6，全球第482。	
6444738	,14795	,"谦福,。	"
6444738	,14796	, 额尔德特氏。	
6444738	,14797	," 字光庭, 号六吉, 一号小榆， 蒙古镶黄旗人。	"
6444738	,14798	,清朝政治人物，道光甲午科举人。	
6444738	,14799	,十五年（1835年）乙未科进士。	
6444738	,14800	," 知府奎昌子，尚书和瑛孙, 两江总督壁昌侄。	"
6444758	,14801	,米尼奥大学（Universidade do Minho）是。	
6444758	,14802	,位于葡萄牙米尼奥省的一所公立大学。	
6444758	,14803	,在布拉加。	
6444758	,14804	,基马拉斯有多个校区。	
6444758	,14805	,米尼奥大学创立于1973年，是葡萄牙的新大学之一。	
6444758	,14806	,按世界大学网路排名，该大学在2019年位列国内第4。	
6444758	,14807	,全球第404。	
6444789	,14808	,"苗25线 狮潭村－福基村,起点为头屋外环道北处途中经台6线。	"
6444789	,14809	,中断;延续从全家公馆金交流店延续至福基村福乐面店前起点:G。	
6444789	,14810	,"oogle 地图座标-24.582033, 120.848。	"
6444789	,14811	,"151中断点:Google 地图座标-24.514321,。	"
6444789	,14812	, 120.824335延续点:Google 地图座标-24。	
6444789	,14813	,".519621, 120.821757终点:Google 。	"
6444789	,14814	,"地图座标-24.472248, 120.830421苗25。	"
6444789	,14815	,-1苗25-	
6444791	,14816	,《一吻定情》。	
6444791	,14817	,是一部于2019年上映的爱情电影，由王大陆，林允领衔主演。	
6444791	,14818	,2019年2月14日于中国大陆，台湾上映。	
6444794	,14819	,机械。	
6444794	,14820	,电气和管道（，简称MEP ）是指建筑设计和建造中的机械。	
6444794	,14821	,电气和管道方面。	
6444794	,14822	,在商业建筑中，这些方面通常由专门的工程公司设计。	
6444794	,14823	,MEP设计对于设计决策。	
6444794	,14824	,准确的文件编制。	
6444794	,14825	,性能和成本估算，施工计划，管理和操作最终设施非常重要。	
6444794	,14826	, 与建筑物的其他方面一样。	
6444794	,14827	,MEP设计的起草，设计和文件编制是按照传统手动完成的。	
6444794	,14828	,计算机辅助设计与其相比具有一些优势。	
6444794	,14829	,在某些情况下包括三维建模。	
6444794	,14830	,建筑信息模型可提供MEP设计的整体设计和变更管理， 	
6444799	,14831	,恩隆。	
6444799	,14832	,字星伯，号抑庵。	
6444799	,14833	,拜都氏，满州正白旗人。	
6444799	,14834	,大学士永贵曾孙，梦禅居士瑛宝孙。	
6444799	,14835	,道光二十五年（1845年）进士，官刑部主事，袭轻车都尉。	
6444812	,14836	,恩霖（1812年-。	
6444812	,14837	,）。	
6444812	,14838	,瓜尔佳氏。	
6444812	,14839	,字湛卿，号伯言，满洲正白旗人，清朝政治人物。	
6444812	,14840	,道光二十四年甲辰科进士，尚书德文孙，任湖南安福县。	
6444812	,14841	,湘阴县知县。	
6444815	,14842	,邬昌琦，又名邬昌期，都匀府都匀卫人。	
6444815	,14843	,明朝，南明政治人物。	
6444815	,14844	,邬昌琦是选贡出身，曾任广西知县。	
6444815	,14845	,柳州同知，转湖广道御史，曾在永历十年（1656年）与高𪟝。	
6444815	,14846	,裴廷谟。	
6444815	,14847	,许绍亮上疏劝告李定国，刘文秀不要和马吉翔过分来往。	
6444815	,14848	,遭永历帝杖打一百五十次。	
6444815	,14849	,并除名。	
6444815	,14850	,不久李定国在金维新劝谏下联同刘文秀解救他们，才能恢复官职。	
6444815	,14851	,他后来跟随永历帝逃入永昌和缅甸。	
6444815	,14852	,缅甸人要求陪同的大臣不要配戴兵器。	
6444815	,14853	,马吉翔准许。	
6444815	,14854	,他说：「猛虎之所以震慑百兽。	
6444815	,14855	,因为牠有爪牙，为何要放弃自己的防备迎合缅甸人，」未得采纳。	
6444815	,14856	,当地人让永历朝臣议事，他和马雄飞一同前往，祁三升带兵迎驾。	
6444815	,14857	,遭缅人请求下诏制止。	
6444815	,14858	,邬昌琦哭著劝谏：「臣下大罪，无法让朝廷在远夷宣威。	
6444815	,14859	,令他们轻视朝廷。	
6444815	,14860	,三升迎接的时候。	
6444815	,14861	,就是君臣危险的时间。	
6444815	,14862	,」永历帝也不听。	
6444815	,14863	,只擢任河南道御史，掌管兵科印鉴，后来他和儿子。	
6444815	,14864	,侄子都在咒水之难中被杀，李定国得知后叹息：「邬昌琦死了。	
6444815	,14865	,我有何面目继续生存，」到清朝乾隆年间追谥节愍。	
6444819	,14866	,阿塞图纳战役发生于1936年的西班牙内战。	
6444819	,14867	,该年12月，国民军在对安杜哈尔发起进攻并试图占领之。	
6444819	,14868	,从而爆发本场战役。	
6444819	,14869	,最后国民军在洛佩拉击败了。	
6444819	,14870	,并占领了的领土。	
6444819	,14871	,但未能成功占领安杜哈尔。	
6444819	,14872	,"1936年12月, 开始对科尔多瓦省发起进攻。	"
6444819	,14873	,以期能夺取安杜哈尔这个富庶的油橄榄产地。	
6444819	,14874	,同时解救在被围困的国民卫队。	
6444819	,14875	,"国民军在12月13日以2,000名及摩尔人部队发起他们的攻。	"
6444819	,14876	,势。	
6444819	,14877	,"随后更增援至4,000人。	"
6444819	,14878	,12月20日，国民军占领了布哈兰塞。	
6444819	,14879	,两天后又攻占了佩德罗阿瓦德及。	
6444819	,14880	,决定发起反攻以阻止国民军的推进，并组建了新的南方军团。	
6444819	,14881	,交由马丁内斯-蒙赫将军指挥，此外，也投入到了科尔多瓦前线。	
6444819	,14882	,12月24日。	
6444819	,14883	,第十四国际纵队麾下的第9突击队(共600人)在里奥镇被国民。	
6444819	,14884	,军歼灭。	
6444819	,14885	,战死400人，也让国民军占据了里奥镇及洛佩拉。	
6444819	,14886	,隔日国民军又占领了蒙托罗，12月27日。	
6444819	,14887	,第十四国际纵队向发起进攻欲收复之。	
6444819	,14888	,但在战役中却遭受了可怕的伤亡，不得不于12月29日停止进攻。	
6444819	,14889	,12月31日。	
6444819	,14890	,国民军占领了波尔库纳后暂停了他们的推进。	
6444819	,14891	,"国民军攻占了的油橄榄产地(后又被称为 ""Aceituna""。	"
6444819	,14892	,)，一些城镇以及埃尔卡尔皮奥水力发电站。	
6444819	,14893	,然而国民军却未能攻占安杜哈尔。	
6444819	,14894	,导致卡贝萨圣母圣所最终在1937年5月1日被共和军攻占。	
6444843	,14895	,木醋液（Pyroligneous acid），又称为焦木酸。	
6444843	,14896	,是通过破坏蒸馏（Destructive distillat。	
6444843	,14897	,ion）木材和其他植物所产生的深色液体。	
6444843	,14898	,木醋液的主要组分是乙酸。	
6444843	,14899	,丙酮和甲醇。	
6444843	,14900	,曾被用作乙酸的商业来源，此外。	
6444843	,14901	,木醋液通常含有80-90％的水和约200种有机化合物。	
6444843	,14902	,德国化学家约翰·格劳勃最早研究木醋酸（oligum lig。	
6444843	,14903	,norum），在美国内战期间。	
6444843	,14904	,美利坚联盟国尝试用木醋液取代越来越难以获得急需的盐来保存食。	
6444843	,14905	,物。	
6444843	,14906	,1895年。	
6444843	,14907	,焦木酸的烟熏液开始在市场上销售，1973年。	
6444843	,14908	,在日本曾作为杀菌用农药登录，但已被下架。	
6444843	,14909	,不得以农药名义贩售。	
6444848	,14910	,楠木氏。	
6444848	,14911	,亦可简称为“楠氏”。	
6444848	,14912	,是日本古代河内国的一支豪族。	
6444848	,14913	,本姓橘氏或橘氏的分支，楠木氏曾参与建武中兴。	
6444848	,14914	,在日本南北朝时代是南朝的忠臣。	
6444848	,14915	,被后代尊为武神的南朝忠臣楠木正成即楠木氏的一员。	
6444848	,14916	,楠木正成最初被北朝室町幕府以及朝廷指为逆贼。	
6444848	,14917	,但随《太平记》的流传，在日本战国时代前后。	
6444848	,14918	,对楠木正成的同情声音也逐渐增多。	
6444848	,14919	,日本战国时代，在自称楠木正成后裔的的活动下。	
